gcf_id	id_in_run	clustering_id	bgc_id	bgc_name	membership_value
59	59	1	2115	GD_ST_contig_22497510/GD_ST_contig_22497510.region001	1.13552286170004
63	63	1	7568	ZJ_WZ_contig_4951211/ZJ_WZ_contig_4951211.region001	0.902064431370335
22	22	1	2751	GX_BH_contig_3374856/GX_BH_contig_3374856.region001	0.848373937689596
90	90	1	1139	SD_DY_contig_2190864/SD_DY_contig_2190864.region001	0.919126389140035
504	504	1	2572	GD_ZH_contig_2205804/GD_ZH_contig_2205804.region001	0.768150232681026
14	14	1	1817	GD_ST_contig_19963258/GD_ST_contig_19963258.region001	0.615174896153765
504	504	1	1651	FJ_XM_contig_13101700/FJ_XM_contig_13101700.region001	0.917029754181532
90	90	1	3649	HN_SY_contig_23374379/HN_SY_contig_23374379.region001	0.672381108409006
41	41	1	5704	SD_DY_contig_9646958/SD_DY_contig_9646958.region001	1.04867469603083
14	14	1	3340	HN_SY_contig_22428802/HN_SY_contig_22428802.region001	0.767586767361873
67	67	1	3369	HN_SY_contig_32072566/HN_SY_contig_32072566.region001	0.978707795696249
327	327	1	3168	HN_SY_contig_27264462/HN_SY_contig_27264462.region001	0.774120199750376
57	57	1	3194	HN_SY_contig_20039761/HN_SY_contig_20039761.region001	0.985056720898478
57	57	1	5143	SD_DY_contig_23491281/SD_DY_contig_23491281.region001	0.902064431370335
278	278	1	5469	SD_DY_contig_21995919/SD_DY_contig_21995919.region001	0.966533460846249
393	393	1	3101	HN_SY_contig_6272335/HN_SY_contig_6272335.region001	1.16227873514711
38	38	1	1549	FJ_XM_contig_14860809/FJ_XM_contig_14860809.region001	0.816351193357592
56	56	1	2406	GD_ZH_contig_8188183/GD_ZH_contig_8188183.region001	1.15320055975178
504	504	1	6748	SD_QD_contig_26854529/SD_QD_contig_26854529.region001	0.69258878808401
310	310	1	5648	SD_DY_contig_8210183/SD_DY_contig_8210183.region001	0.912091652159164
535	535	1	3099	HN_SY_contig_1036475/HN_SY_contig_1036475.region001	0.859970951278257
378	378	1	3311	HN_SY_contig_15159903/HN_SY_contig_15159903.region001	1.08544364026201
41	41	1	4204	JS_YC_contig_27268605/JS_YC_contig_27268605.region001	1.10383534513486
504	504	1	2490	GD_ZH_contig_9722868/GD_ZH_contig_9722868.region001	0.886455199603091
1	1	1	6571	SD_DY_contig_20108820/SD_DY_contig_20108820.region001	0.318044639012944
41	41	1	5286	SD_DY_contig_8872731/SD_DY_contig_8872731.region001	1.05865907062431
72	72	1	7360	ZJ_NB_contig_24254053/ZJ_NB_contig_24254053.region001	0.960667505176005
65	65	1	1732	FJ_XM_contig_14531313/FJ_XM_contig_14531313.region001	0.683367408016556
98	98	1	6072	SD_DY_contig_6820188/SD_DY_contig_6820188.region001	0.905016500229406
55	55	1	917	SD_DY_contig_5133176/SD_DY_contig_5133176.region001	1.3570167803984
334	334	1	837	SD_DY_contig_16274322/SD_DY_contig_16274322.region001	1.03116116414066
400	400	1	2713	GX_BH_contig_22213073/GX_BH_contig_22213073.region001	1.14553903454392
237	237	1	1807	GD_ST_contig_21941647/GD_ST_contig_21941647.region001	1.11724212332757
541	541	1	6918	SD_QD_contig_3001166/SD_QD_contig_3001166.region001	0.976743250063233
83	83	1	5852	SD_DY_contig_13102196/SD_DY_contig_13102196.region001	1.0162417929171
22	22	1	6495	SD_DY_contig_15340599/SD_DY_contig_15340599.region001	0.862264901858494
202	202	1	3597	HN_SY_contig_27743461/HN_SY_contig_27743461.region001	1.0618201617846
369	369	1	5223	SD_DY_contig_20772615/SD_DY_contig_20772615.region001	1.20244844118269
38	38	1	1608	FJ_XM_contig_13798369/FJ_XM_contig_13798369.region001	0.726483157256779
264	264	1	3193	HN_SY_contig_3484033/HN_SY_contig_3484033.region001	1.0331501802189
504	504	1	7466	ZJ_WZ_contig_24230699/ZJ_WZ_contig_24230699.region001	0.828461924792376
386	386	1	6371	SD_DY_contig_24893183/SD_DY_contig_24893183.region001	1.07324920290687
38	38	1	1506	ZJ_WZ_contig_25658448/ZJ_WZ_contig_25658448.region001	0.831619493979215
81	81	1	1861	GD_ST_contig_756597/GD_ST_contig_756597.region001	0.560150732612013
243	243	1	5811	SD_DY_contig_24637296/SD_DY_contig_24637296.region001	0.980100861760985
342	342	1	6335	SD_DY_contig_4573588/SD_DY_contig_4573588.region001	1.28192707321179
331	331	1	2226	GD_ZH_contig_24932560/GD_ZH_contig_24932560.region001	1.06469167421896
513	513	1	6209	SD_DY_contig_27585569/SD_DY_contig_27585569.region001	0.825406938972406
41	41	1	4794	SD_DY_contig_27222469/SD_DY_contig_27222469.region001	1.0798737423689
300	300	1	4206	JS_YC_contig_88520/JS_YC_contig_88520.region001	1.22570688839408
2	2	1	4560	LN_DD_contig_2345069/LN_DD_contig_2345069.region001	0.75
504	504	1	5579	SD_DY_contig_17223337/SD_DY_contig_17223337.region001	0.912449053323304
504	504	1	4997	SD_DY_contig_1662296/SD_DY_contig_1662296.region001	0.823664273029669
217	217	1	1877	GD_ST_contig_16729089/GD_ST_contig_16729089.region001	1.22518959159746
195	195	1	1622	FJ_XM_contig_21225072/FJ_XM_contig_21225072.region001	1.1544335863967
166	166	1	1552	FJ_XM_contig_5486638/FJ_XM_contig_5486638.region001	1.15772611299308
23	23	1	3116	HN_SY_contig_27120017/HN_SY_contig_27120017.region001	0.881581541651172
59	59	1	5539	SD_DY_contig_16159295/SD_DY_contig_16159295.region001	1.14426161532984
22	22	1	4855	SD_DY_contig_13166008/SD_DY_contig_13166008.region001	1.09118972162891
22	22	1	2596	GD_ZH_contig_22698699/GD_ZH_contig_22698699.region001	1.0449652660732
56	56	1	2825	GX_BH_contig_23730116/GX_BH_contig_23730116.region001	0.931313175608374
393	393	1	2855	GX_BH_contig_22965955/GX_BH_contig_22965955.region001	1.10772370501065
135	135	1	3492	HN_SY_contig_17919302/HN_SY_contig_17919302.region001	1.04401556004373
23	23	1	2246	GD_ZH_contig_26729064/GD_ZH_contig_26729064.region001	0.882635934119354
374	374	1	7036	SD_QD_contig_19623729/SD_QD_contig_19623729.region001	0.990715514139478
10	10	1	3207	HN_SY_contig_11988700/HN_SY_contig_11988700.region001	1.09892912718843
38	38	1	7086	SD_QD_contig_31178594/SD_QD_contig_31178594.region001	0.804689083615006
60	60	1	5261	SD_DY_contig_13484510/SD_DY_contig_13484510.region001	1.10683349257613
334	334	1	6644	SD_DY_contig_26415345/SD_DY_contig_26415345.region001	0.929520166081622
327	327	1	6707	SD_QD_contig_18796278/SD_QD_contig_18796278.region001	0.749446569519036
335	335	1	2287	GD_ZH_contig_25071465/GD_ZH_contig_25071465.region001	1.13782442172003
317	317	1	1562	FJ_XM_contig_10660009/FJ_XM_contig_10660009.region001	1.16794169299301
59	59	1	1717	FJ_XM_contig_27339217/FJ_XM_contig_27339217.region001	1.13552286170004
113	113	1	6425	SD_DY_contig_2641236/SD_DY_contig_2641236.region001	1.14971738671552
75	75	1	6645	SD_DY_contig_28085475/SD_DY_contig_28085475.region001	1.00495871384482
85	85	1	4164	JS_YC_contig_26430439/JS_YC_contig_26430439.region001	1.17174509604779
19	19	1	6236	SD_DY_contig_3695492/SD_DY_contig_3695492.region001	1.03185452886219
55	55	1	2131	GD_ST_contig_26048483/GD_ST_contig_26048483.region001	0.917330116306467
202	202	1	1788	GD_ST_contig_7197498/GD_ST_contig_7197498.region001	1.09637520139523
10	10	1	3498	HN_SY_contig_33460754/HN_SY_contig_33460754.region001	1.03555549391198
56	56	1	6042	SD_DY_contig_20767406/SD_DY_contig_20767406.region001	1.04204600274635
369	369	1	2748	GX_BH_contig_7527917/GX_BH_contig_7527917.region001	1.2096273943965
56	56	1	4382	LN_DD_contig_22845016/LN_DD_contig_22845016.region001	1.0699703987969
1	1	1	3237	HN_SY_contig_9403502/HN_SY_contig_9403502.region001	0.824303692051012
439	439	1	3006	GX_BH_contig_24148035/GX_BH_contig_24148035.region001	1.15539386218764
305	305	1	5302	SD_DY_contig_16285455/SD_DY_contig_16285455.region001	1.08642224954904
504	504	1	1656	FJ_XM_contig_24400271/FJ_XM_contig_24400271.region001	0.992815009195167
190	190	1	3130	HN_SY_contig_10723937/HN_SY_contig_10723937.region001	1.11250306241873
501	501	1	6361	SD_DY_contig_25040124/SD_DY_contig_25040124.region001	1.12875887923296
393	393	1	5221	SD_DY_contig_28076670/SD_DY_contig_28076670.region001	1.16808173706431
83	83	1	2463	GD_ZH_contig_6974854/GD_ZH_contig_6974854.region001	0.82869028814241
124	124	1	3307	HN_SY_contig_20836915/HN_SY_contig_20836915.region001	0.918840750809875
14	14	1	3984	JS_YC_contig_8637574/JS_YC_contig_8637574.region001	0.851433343251428
1	1	1	2355	GD_ZH_contig_9572792/GD_ZH_contig_9572792.region001	0.608419371433314
251	251	1	4878	SD_DY_contig_17626059/SD_DY_contig_17626059.region001	0.851668112910356
334	334	1	5944	SD_DY_contig_9881797/SD_DY_contig_9881797.region001	0.931742964120608
8	8	1	3526	HN_SY_contig_31571202/HN_SY_contig_31571202.region001	0.724950486733151
85	85	1	3850	JS_LYG_contig_11880730/JS_LYG_contig_11880730.region001	1.23488237997786
1	1	1	2749	GX_BH_contig_32389621/GX_BH_contig_32389621.region001	0.61301274095571
117	117	1	4815	SD_DY_contig_23981003/SD_DY_contig_23981003.region001	0.947514905318821
10	10	1	2133	GD_ST_contig_3115199/GD_ST_contig_3115199.region001	1.16320464090518
504	504	1	2110	GD_ST_contig_11407021/GD_ST_contig_11407021.region001	0.857508785107105
149	149	1	3502	HN_SY_contig_27398159/HN_SY_contig_27398159.region001	0.920811638347872
393	393	1	5570	SD_DY_contig_25394128/SD_DY_contig_25394128.region001	1.13036298835134
230	230	1	4615	LN_DD_contig_10881187/LN_DD_contig_10881187.region001	1.05815148163252
72	72	1	4859	SD_DY_contig_1379814/SD_DY_contig_1379814.region001	0.858549910775836
14	14	1	1079	SD_DY_contig_14754685/SD_DY_contig_14754685.region001	1.03420459304227
1	1	1	3835	JS_LYG_contig_1717792/JS_LYG_contig_1717792.region001	0.924361324800731
380	380	1	4165	JS_YC_contig_5473379/JS_YC_contig_5473379.region001	1.17238324058156
38	38	1	6278	SD_DY_contig_11803061/SD_DY_contig_11803061.region001	0.912462916055564
41	41	1	7809	JS_LYG_contig_870225/JS_LYG_contig_870225.region001	1.10383534513486
2	2	1	6873	SD_QD_contig_18114949/SD_QD_contig_18114949.region001	0.871209967809468
45	45	1	5661	SD_DY_contig_12660344/SD_DY_contig_12660344.region001	0.76536686473018
41	41	1	4836	SD_DY_contig_8334713/SD_DY_contig_8334713.region001	1.02743859520291
513	513	1	6318	SD_DY_contig_28132835/SD_DY_contig_28132835.region001	0.894761688233028
93	93	1	600	JS_YC_contig_16667802/JS_YC_contig_16667802.region001	1.21566789287994
156	156	1	3837	JS_LYG_contig_20230388/JS_LYG_contig_20230388.region001	0.949561988153569
276	276	1	4913	SD_DY_contig_25830501/SD_DY_contig_25830501.region001	1.1144065489852
90	90	1	6795	SD_QD_contig_18795295/SD_QD_contig_18795295.region001	0.721571560920975
368	368	1	2111	GD_ST_contig_22457531/GD_ST_contig_22457531.region001	1.21182825087312
8	8	1	3542	HN_SY_contig_18376976/HN_SY_contig_18376976.region001	0.724950486733151
504	504	1	6792	SD_QD_contig_26789867/SD_QD_contig_26789867.region001	0.804961651065522
149	149	1	3514	HN_SY_contig_4707011/HN_SY_contig_4707011.region001	0.920811638347872
189	189	1	1551	FJ_XM_contig_3662638/FJ_XM_contig_3662638.region001	0.880088405853215
55	55	1	7624	ZJ_WZ_contig_427332/ZJ_WZ_contig_427332.region001	1.3570167803984
283	283	1	2550	GD_ZH_contig_18675213/GD_ZH_contig_18675213.region001	1.20959683688692
253	253	1	3274	HN_SY_contig_27580966/HN_SY_contig_27580966.region001	1.02366576286273
124	124	1	3252	HN_SY_contig_15299645/HN_SY_contig_15299645.region001	1.05789678488591
445	445	1	6667	SD_DY_contig_7429045/SD_DY_contig_7429045.region001	0.922444711440543
14	14	1	3499	HN_SY_contig_26825471/HN_SY_contig_26825471.region001	0.958266730296892
439	439	1	4392	LN_DD_contig_11391058/LN_DD_contig_11391058.region001	1.05779595487163
210	210	1	865	SD_DY_contig_14077627/SD_DY_contig_14077627.region001	1.11341502981187
393	393	1	3661	HN_SY_contig_2717204/HN_SY_contig_2717204.region001	1.14037487062278
34	34	1	3394	HN_SY_contig_1964500/HN_SY_contig_1964500.region001	1.12905240461954
27	27	1	6214	SD_DY_contig_17255172/SD_DY_contig_17255172.region001	0.821081472982568
211	211	1	1941	GD_ST_contig_10493151/GD_ST_contig_10493151.region001	1.06141774541476
55	55	1	5400	SD_DY_contig_4133535/SD_DY_contig_4133535.region001	1.3570167803984
235	235	1	6889	SD_QD_contig_16796186/SD_QD_contig_16796186.region001	1.01026924590242
176	176	1	4757	LN_DD_contig_9001906/LN_DD_contig_9001906.region001	1.08682262875978
38	38	1	2513	GD_ZH_contig_20697680/GD_ZH_contig_20697680.region001	0.917911354099907
38	38	1	1826	GD_ST_contig_7769404/GD_ST_contig_7769404.region001	0.641782493076836
148	148	1	6142	SD_DY_contig_5602344/SD_DY_contig_5602344.region001	0.950708238023713
8	8	1	4844	SD_DY_contig_20839885/SD_DY_contig_20839885.region001	0.724950486733151
353	353	1	5241	SD_DY_contig_24602807/SD_DY_contig_24602807.region001	1.16045458159917
393	393	1	2413	GD_ZH_contig_26490559/GD_ZH_contig_26490559.region001	1.08096953024938
386	386	1	3218	HN_SY_contig_2897293/HN_SY_contig_2897293.region001	1.09309368927185
386	386	1	3447	HN_SY_contig_24528586/HN_SY_contig_24528586.region001	0.981775710842172
464	464	1	4415	LN_DD_contig_15448899/LN_DD_contig_15448899.region001	1.10880962722884
504	504	1	1222	SD_QD_contig_5732629/SD_QD_contig_5732629.region001	0.946249123568586
374	374	1	5146	SD_DY_contig_3495849/SD_DY_contig_3495849.region001	1.0487828464613
235	235	1	2462	GD_ZH_contig_12231403/GD_ZH_contig_12231403.region001	1.16719961365805
386	386	1	5636	SD_DY_contig_10707979/SD_DY_contig_10707979.region001	1.20804780290298
67	67	1	5975	SD_DY_contig_44899/SD_DY_contig_44899.region001	1.03886169228465
105	105	1	6446	SD_DY_contig_23559855/SD_DY_contig_23559855.region001	0.871661813800101
504	504	1	6225	SD_DY_contig_2546465/SD_DY_contig_2546465.region001	1.10068997589875
1	1	1	3030	HN_SY_contig_24137025/HN_SY_contig_24137025.region001	1.12304095120234
38	38	1	4506	LN_DD_contig_20349247/LN_DD_contig_20349247.region001	0.922051650868029
504	504	1	5897	SD_DY_contig_277686/SD_DY_contig_277686.region001	1.05163452172799
393	393	1	6822	SD_QD_contig_28058974/SD_QD_contig_28058974.region001	1.07262285159919
504	504	1	1806	GD_ST_contig_4903865/GD_ST_contig_4903865.region001	0.78969464866867
393	393	1	6415	SD_DY_contig_14176670/SD_DY_contig_14176670.region001	1.13342323837229
166	166	1	3787	HN_SY_contig_10166270/HN_SY_contig_10166270.region001	1.12194058815024
384	384	1	4154	JS_YC_contig_27890546/JS_YC_contig_27890546.region001	0.883982880048377
34	34	1	7460	ZJ_WZ_contig_3152916/ZJ_WZ_contig_3152916.region001	1.11915084721711
393	393	1	5305	SD_DY_contig_9965105/SD_DY_contig_9965105.region001	1.16213332669409
38	38	1	862	SD_DY_contig_19883634/SD_DY_contig_19883634.region001	0.617997030808579
504	504	1	2446	GD_ZH_contig_25785860/GD_ZH_contig_25785860.region001	0.733768072167362
421	421	1	2414	GD_ZH_contig_20748726/GD_ZH_contig_20748726.region001	1.15572231024804
334	334	1	5728	SD_DY_contig_12006697/SD_DY_contig_12006697.region001	0.874620825656511
504	504	1	4136	JS_YC_contig_24757158/JS_YC_contig_24757158.region001	1.10741430190762
400	400	1	5418	SD_DY_contig_578392/SD_DY_contig_578392.region001	1.09217162516692
264	264	1	1842	GD_ST_contig_5022758/GD_ST_contig_5022758.region001	1.10178432568778
235	235	1	5024	SD_DY_contig_25974058/SD_DY_contig_25974058.region001	1.10410483229564
362	362	1	2376	GD_ZH_contig_11852362/GD_ZH_contig_11852362.region001	1.20819163877532
149	149	1	7498	ZJ_WZ_contig_14430/ZJ_WZ_contig_14430.region001	1.09123958320532
22	22	1	1762	GD_ST_contig_11229960/GD_ST_contig_11229960.region001	0.848373937689596
210	210	1	5457	SD_DY_contig_4152832/SD_DY_contig_4152832.region001	1.13108423694866
83	83	1	5323	SD_DY_contig_24172590/SD_DY_contig_24172590.region001	0.899823183684126
192	192	1	6952	SD_QD_contig_15412262/SD_QD_contig_15412262.region001	1.12004603555463
14	14	1	7503	ZJ_WZ_contig_11937253/ZJ_WZ_contig_11937253.region001	0.968711985717364
378	378	1	7558	ZJ_WZ_contig_26849761/ZJ_WZ_contig_26849761.region001	1.05162888473062
202	202	1	3029	HN_SY_contig_25543414/HN_SY_contig_25543414.region001	1.08167688452246
513	513	1	6346	SD_DY_contig_1556731/SD_DY_contig_1556731.region001	0.907548954356797
275	275	1	5675	SD_DY_contig_7982821/SD_DY_contig_7982821.region001	1.12099616911938
433	433	1	4304	JS_YC_contig_27050830/JS_YC_contig_27050830.region001	0.998014876549024
400	400	1	6282	SD_DY_contig_14732665/SD_DY_contig_14732665.region001	1.14351882349088
504	504	1	6245	SD_DY_contig_11224447/SD_DY_contig_11224447.region001	0.712190252312834
54	54	1	5647	SD_DY_contig_5915552/SD_DY_contig_5915552.region001	1.28591984139223
149	149	1	1682	FJ_XM_contig_7776751/FJ_XM_contig_7776751.region001	1.11417170521738
14	14	1	1719	FJ_XM_contig_5119646/FJ_XM_contig_5119646.region001	0.668067959973701
480	480	1	4505	LN_DD_contig_25299193/LN_DD_contig_25299193.region001	1.20394549372686
67	67	1	6636	SD_DY_contig_5287940/SD_DY_contig_5287940.region001	0.8661158879976
353	353	1	3766	HN_SY_contig_24700723/HN_SY_contig_24700723.region001	1.16702826814325
275	275	1	3427	HN_SY_contig_26977436/HN_SY_contig_26977436.region001	1.095737285211
528	528	1	3003	GX_BH_contig_5976756/GX_BH_contig_5976756.region001	1.26273265445758
264	264	1	1097	SD_DY_contig_9868048/SD_DY_contig_9868048.region001	0.947336225743382
65	65	1	6210	SD_DY_contig_1342321/SD_DY_contig_1342321.region001	0.568823806442977
181	181	1	2335	GD_ZH_contig_11830771/GD_ZH_contig_11830771.region001	1.10065492901163
14	14	1	2215	GD_ZH_contig_22211400/GD_ZH_contig_22211400.region001	0.890019391942504
23	23	1	2155	GD_ST_contig_9801551/GD_ST_contig_9801551.region001	1.16616242243781
90	90	1	1548	FJ_XM_contig_31597628/FJ_XM_contig_31597628.region001	0.76474242760046
300	300	1	6638	SD_DY_contig_1736719/SD_DY_contig_1736719.region001	1.06874488897168
229	229	1	3102	HN_SY_contig_7159282/HN_SY_contig_7159282.region001	1.23418414346529
126	126	1	7273	ZJ_NB_contig_9700924/ZJ_NB_contig_9700924.region001	1.13234784530293
95	95	1	4977	SD_DY_contig_2866450/SD_DY_contig_2866450.region001	1.13834142935258
14	14	1	5521	SD_DY_contig_21813026/SD_DY_contig_21813026.region001	0.944140119867277
264	264	1	3105	HN_SY_contig_29243459/HN_SY_contig_29243459.region001	1.13313717798135
38	38	1	416	JS_LYG_contig_18119251/JS_LYG_contig_18119251.region001	0.686886923069087
386	386	1	6135	SD_DY_contig_9938299/SD_DY_contig_9938299.region001	1.18438920029599
7	7	1	6804	SD_QD_contig_17420563/SD_QD_contig_17420563.region001	0.571498244812589
369	369	1	5982	SD_DY_contig_9530536/SD_DY_contig_9530536.region001	1.12936292350913
264	264	1	5142	SD_DY_contig_21258498/SD_DY_contig_21258498.region001	1.0073473076824
275	275	1	2223	GD_ZH_contig_24449911/GD_ZH_contig_24449911.region001	0.982361827609188
41	41	1	5950	SD_DY_contig_17466227/SD_DY_contig_17466227.region001	1.01146704665117
1	1	1	6766	SD_QD_contig_2704790/SD_QD_contig_2704790.region001	0.47430939605149
34	34	1	4898	SD_DY_contig_8066385/SD_DY_contig_8066385.region001	1.12905240461954
97	97	1	2762	GX_BH_contig_7473065/GX_BH_contig_7473065.region001	0.76526393578653
11	11	1	3676	HN_SY_contig_2382104/HN_SY_contig_2382104.region001	0.977936789265649
2	2	1	6584	SD_DY_contig_5134714/SD_DY_contig_5134714.region001	0.670820393249937
230	230	1	3337	HN_SY_contig_26669100/HN_SY_contig_26669100.region001	1.2399390849186
462	462	1	7629	ZJ_WZ_contig_5906707/ZJ_WZ_contig_5906707.region001	1.21721972330701
22	22	1	5891	SD_DY_contig_25543428/SD_DY_contig_25543428.region001	0.956019462077331
264	264	1	1844	GD_ST_contig_1477250/GD_ST_contig_1477250.region001	0.981861744214168
369	369	1	5253	SD_DY_contig_14555132/SD_DY_contig_14555132.region001	1.14339530221545
22	22	1	1659	FJ_XM_contig_26505623/FJ_XM_contig_26505623.region001	0.862264901858494
393	393	1	4786	LN_DD_contig_817895/LN_DD_contig_817895.region001	1.12347043371488
258	258	1	1653	FJ_XM_contig_30854793/FJ_XM_contig_30854793.region001	1.0073847222531
393	393	1	5248	SD_DY_contig_14492249/SD_DY_contig_14492249.region001	1.09710033001387
56	56	1	5593	SD_DY_contig_20172272/SD_DY_contig_20172272.region001	1.0699703987969
190	190	1	7461	ZJ_WZ_contig_15934546/ZJ_WZ_contig_15934546.region001	0.866885613522544
57	57	1	1727	FJ_XM_contig_8266378/FJ_XM_contig_8266378.region001	0.983246581679466
8	8	1	2781	GX_BH_contig_18875143/GX_BH_contig_18875143.region001	0.86185148487225
393	393	1	3680	HN_SY_contig_29385611/HN_SY_contig_29385611.region001	1.14923561411334
149	149	1	1853	GD_ST_contig_114511/GD_ST_contig_114511.region001	1.06554312126383
251	251	1	1933	GD_ST_contig_25461139/GD_ST_contig_25461139.region001	0.866587311086325
385	385	1	3138	HN_SY_contig_1922993/HN_SY_contig_1922993.region001	1.15184968191741
211	211	1	6825	SD_QD_contig_24773795/SD_QD_contig_24773795.region001	0.906701837318769
56	56	1	5325	SD_DY_contig_17662121/SD_DY_contig_17662121.region001	1.04204600274635
14	14	1	2579	GD_ZH_contig_5422005/GD_ZH_contig_5422005.region001	0.615174896153765
8	8	1	1542	FJ_XM_contig_1220094/FJ_XM_contig_1220094.region001	0.766554681609149
190	190	1	5889	SD_DY_contig_8591046/SD_DY_contig_8591046.region001	0.987258807459713
192	192	1	5968	SD_DY_contig_5441518/SD_DY_contig_5441518.region001	0.962327139330687
384	384	1	3849	JS_LYG_contig_7629017/JS_LYG_contig_7629017.region001	1.18138930437054
192	192	1	7304	ZJ_NB_contig_934386/ZJ_NB_contig_934386.region001	1.09983096575185
3	3	1	1780	GD_ST_contig_24479281/GD_ST_contig_24479281.region001	0.877589090847827
14	14	1	3688	HN_SY_contig_23647319/HN_SY_contig_23647319.region001	0.615174896153765
264	264	1	4858	SD_DY_contig_23882116/SD_DY_contig_23882116.region001	1.06052665891336
24	24	1	7189	ZJ_NB_contig_2081273/ZJ_NB_contig_2081273.region001	0.805989323878425
345	345	1	6847	SD_QD_contig_21070971/SD_QD_contig_21070971.region001	1.22331156498334
38	38	1	4539	LN_DD_contig_21271422/LN_DD_contig_21271422.region001	0.686886923069087
462	462	1	5847	SD_DY_contig_23570753/SD_DY_contig_23570753.region001	1.21258931987199
248	248	1	4659	LN_DD_contig_25357792/LN_DD_contig_25357792.region001	1.19170738538712
65	65	1	758	SD_DY_contig_16610705/SD_DY_contig_16610705.region001	0.981631070713395
156	156	1	5506	SD_DY_contig_25440024/SD_DY_contig_25440024.region001	1.03843085451664
187	187	1	3643	HN_SY_contig_5599325/HN_SY_contig_5599325.region001	1.12053749508861
93	93	1	4978	SD_DY_contig_13248629/SD_DY_contig_13248629.region001	0.9575941443226
393	393	1	943	SD_DY_contig_2133387/SD_DY_contig_2133387.region001	1.16442110318193
504	504	1	1977	GD_ST_contig_25399700/GD_ST_contig_25399700.region001	0.775405101292006
83	83	1	4824	SD_DY_contig_12547378/SD_DY_contig_12547378.region001	0.691228059421673
393	393	1	2263	GD_ZH_contig_20899818/GD_ZH_contig_20899818.region001	1.11615612395732
8	8	1	4535	LN_DD_contig_10085632/LN_DD_contig_10085632.region001	0.724950486733151
22	22	1	5341	SD_DY_contig_10984220/SD_DY_contig_10984220.region001	0.891296498530664
365	365	1	5397	SD_DY_contig_14701182/SD_DY_contig_14701182.region001	1.07871868025487
55	55	1	3388	HN_SY_contig_34244475/HN_SY_contig_34244475.region001	1.3570167803984
369	369	1	2417	GD_ZH_contig_21242674/GD_ZH_contig_21242674.region001	1.11393354560927
365	365	1	6168	SD_DY_contig_21126772/SD_DY_contig_21126772.region001	1.03798263455009
415	415	1	1356	ZJ_NB_contig_17833058/ZJ_NB_contig_17833058.region001	1.16218677527266
59	59	1	6173	SD_DY_contig_4681324/SD_DY_contig_4681324.region001	1.11210432687166
132	132	1	7298	ZJ_NB_contig_22307165/ZJ_NB_contig_22307165.region001	0.970605482983428
426	426	1	7248	ZJ_NB_contig_1611367/ZJ_NB_contig_1611367.region001	1.21440036258873
67	67	1	6414	SD_DY_contig_5725365/SD_DY_contig_5725365.region001	0.8661158879976
83	83	1	125	GD_ZH_contig_23790124/GD_ZH_contig_23790124.region001	0.76205874343868
469	469	1	7004	SD_QD_contig_17911611/SD_QD_contig_17911611.region001	1.26207277296564
246	246	1	6687	SD_QD_contig_23768686/SD_QD_contig_23768686.region001	1.14644829002297
38	38	1	5974	SD_DY_contig_23239084/SD_DY_contig_23239084.region001	1.0103903632846
1	1	1	6949	SD_QD_contig_928358/SD_QD_contig_928358.region001	0.371500849855822
334	334	1	2711	GX_BH_contig_13838342/GX_BH_contig_13838342.region001	0.834507989037532
524	524	1	1835	GD_ST_contig_14625126/GD_ST_contig_14625126.region001	1.05502275801766
72	72	1	7459	ZJ_WZ_contig_10274656/ZJ_WZ_contig_10274656.region001	1.063207799037
504	504	1	6788	SD_QD_contig_20101046/SD_QD_contig_20101046.region001	0.739906145591436
149	149	1	4797	SD_DY_contig_17518636/SD_DY_contig_17518636.region001	0.910665536660257
264	264	1	4856	SD_DY_contig_58694/SD_DY_contig_58694.region001	1.1564271552054
327	327	1	2811	GX_BH_contig_26421917/GX_BH_contig_26421917.region001	0.573157245738881
22	22	1	6085	SD_DY_contig_21928609/SD_DY_contig_21928609.region001	1.08280133305702
38	38	1	1467	ZJ_WZ_contig_26061015/ZJ_WZ_contig_26061015.region001	0.74535599249993
393	393	1	1895	GD_ST_contig_24982490/GD_ST_contig_24982490.region001	1.12683332416425
403	403	1	2097	GD_ST_contig_8863659/GD_ST_contig_8863659.region001	1.19891134712305
22	22	1	2615	GD_ZH_contig_7049771/GD_ZH_contig_7049771.region001	0.846377277865577
10	10	1	240	GX_BH_contig_13691841/GX_BH_contig_13691841.region001	1.07978810132901
281	281	1	2570	GD_ZH_contig_20327420/GD_ZH_contig_20327420.region001	1.02885541211479
14	14	1	2820	GX_BH_contig_32446538/GX_BH_contig_32446538.region001	0.933475260059482
45	45	1	367	HN_SY_contig_1320598/HN_SY_contig_1320598.region001	0.76536686473018
8	8	1	6883	SD_QD_contig_2504895/SD_QD_contig_2504895.region001	0.724950486733151
2	2	1	1129	SD_DY_contig_7464883/SD_DY_contig_7464883.region001	0.787150509155916
369	369	1	6549	SD_DY_contig_21515197/SD_DY_contig_21515197.region001	1.13089846044196
386	386	1	4619	LN_DD_contig_12247071/LN_DD_contig_12247071.region001	1.10251324683528
127	127	1	5797	SD_DY_contig_3008692/SD_DY_contig_3008692.region001	0.784418139437922
190	190	1	1729	FJ_XM_contig_7651093/FJ_XM_contig_7651093.region001	1.11250306241873
387	387	1	6828	SD_QD_contig_26206504/SD_QD_contig_26206504.region001	1.08484347481609
386	386	1	4094	JS_YC_contig_24720947/JS_YC_contig_24720947.region001	1.00692667925495
